age;temperature_minimum_average;pollen_Psylvestris;pollen_Puncinata;pollen_Bpendula;pollen_Cavellana;pollen_Qpetraea;real_charcoal;ignitions;charcoal_sum;charcoal_Psylvestris;charcoal_Puncinata;charcoal_Bpendula;charcoal_Cavellana;charcoal_Qpetraea 
-12846;-2.3409604549407996;516328;20131;10331;484;0;0.23;0;0;0;0;0;0;0
-12845;-1.3409604549407999;528913;25003;13171;517;0;0.23;0;0;0;0;0;0;0
-12844;-0.7409604549407999;534325;27800;15055;522;0;0.24;2;2064.9605553492856;1511.2983210715192;541.2955944049068;12.366639872859558;0;0
-12843;-1.7409604549408;525437;23451;11953;503;0;0.24;0;0;0;0;0;0;0
-12842;-0.8409604549407999;534635;27296;14863;534;0;0.25;0;0;0;0;0;0;0
-12841;-1.1409604549408;533200;26295;14034;545;0;0.25;0;0;0;0;0;0;0
-12840;-1.7409604549408;528753;23830;12368;534;0;0.26;0;0;0;0;0;0;0
-12839;-4.1409604549407995;491882;12595;6823;387;0;0.26;3;6963.5380669680835;6899.89237146408;0;63.645695504004024;0;0
-12838;-2.9409604549408;506861;17753;9149;495;0;0.27;3;268.61503202275924;199.86650531380695;67.68582938224282;1.0626973267094275;0;0
-12837;-4.1409604549407995;483379;11378;6577;400;0;0.27;0;0;0;0;0;0;0
-12836;-1.8409604549407999;523075;23331;11950;596;0;0.27;3;11752.12132070169;6375.4422026619695;5336.614233802596;40.064884237123955;0;0
-12835;-2.0409604549408;514084;17288;11292;591;0;0.28;3;1361.819899649736;1361.819899649736;0;0;0;0
-12834;-2.5409604549408;508065;15498;9970;572;0;0.28;0;0;0;0;0;0;0
-12833;-1.1409604549408;524055;21103;13984;678;0;0.28;0;0;0;0;0;0;0
-12832;-1.5409604549407998;521272;19716;12862;679;0;0.28;3;4206.630999643542;4146.578365416638;27.448057192818343;32.60457703408596;0;0
-12831;-2.0409604549408;512670;17752;11500;654;0;0.28;0;0;0;0;0;0;0
-12830;-2.6409604549408;506225;15435;9946;618;0;0.28;3;835.4259649086301;191.1;594.4928166265317;49.833148282098364;0;0
-12829;-1.7409604549408;518231;18512;11865;711;0;0.28;0;0;0;0;0;0;0
-12828;-2.6409604549408;507845;14927;9484;647;0;0.28;3;845.8849627485529;835.2460896208759;0;10.638873127677027;0;0
-12827;-2.0409604549408;515862;17454;10604;713;0;0.28;3;5472.1430784909035;5040.104756668783;322.31091917461026;109.72740264751054;0;0
-12826;-2.6409604549408;504055;14902;8899;676;0;0.28;0;0;0;0;0;0;0
-12825;-2.1409604549408;511479;16930;9991;737;0;0.28;3;6907.81401149803;6831.822547673518;0;75.99146382451194;0;0
-12824;-1.7409604549408;509959;18675;10866;798;0;0.28;0;0;0;0;0;0;0
-12823;-1.3409604549407999;514696;20517;11842;845;0;0.28;3;0;0;0;0;0;0
-12822;-1.7409604549408;511759;19054;11053;828;0;0.28;3;8993.33550250533;7899.690704978512;1038.82064936877;54.82414815804804;0;0
-12821;-1.9409604549408;503066;17447;10404;835;0;0.28;3;191.35;191.35;0;0;0;0
-12820;-1.3409604549407999;509496;19485;11613;881;0;0.27;0;0;0;0;0;0;0
-12819;-2.0409604549408;503579;17346;9998;849;0;0.27;3;2072.8983529371926;1907.5959343308662;0;165.30241860632657;0;0
-12818;-1.4409604549408;508495;19496;11086;902;0;0.27;3;2424.897446363443;2345.4500000000003;0;79.44744636344285;0;0
-12817;-2.6409604549408;493428;15390;8484;795;0;0.27;3;9166.756526473222;7838.9774350301195;1270.192051898079;57.58703954502323;0;0
-12816;-3.1409604549408;479486;12331;7350;743;0;0.27;3;0;0;0;0;0;0
-12815;-3.4409604549408;474974;11100;6610;691;0;0.27;3;17.165236725192923;17.165236725192923;0;0;0;0
-12814;-2.8409604549407996;485252;13399;7468;751;0;0.27;0;0;0;0;0;0;0
-12813;-1.7409604549408;499190;17199;9494;840;0;0.26;3;0;0;0;0;0;0
-12812;-0.9409604549407999;507570;19578;11276;883;0;0.26;3;95.4148374730347;95.4148374730347;0;0;0;0
-12811;-1.1409604549408;506673;19355;10905;877;0;0.26;3;4590.744035435472;4549.722625840081;0;41.02140959539161;0;0
-12810;-1.9409604549408;496162;17149;9263;838;0;0.26;3;0;0;0;0;0;0
-12809;-2.5409604549408;489820;15231;7990;790;0;0.26;0;0;0;0;0;0;0
-12808;-1.7409604549408;499433;17808;9417;853;0;0.26;0;0;0;0;0;0;0
-12807;-2.6409604549408;490066;14871;7541;762;0;0.25;0;0;0;0;0;0;0
-12806;-3.4409604549408;478648;11989;6015;571;0;0.25;3;6703.99480641091;6520.181638776889;76.85130796922464;106.96185966479668;0;0
-12805;-2.0409604549408;491683;16858;8478;759;0;0.25;3;3102.0071292779485;3039.2472741046076;0;62.75985517334094;0;0
-12804;-1.7409604549408;491976;17828;9066;767;0;0.25;0;0;0;0;0;0;0
-12803;-1.2409604549408;496845;19451;10149;806;0;0.25;3;20402.132545926022;20206.05392714226;0;196.0786187837633;0;0
-12802;-1.1409604549408;477617;19890;10307;820;0;0.24;0;0;0;0;0;0;0
-12801;-2.5409604549408;465773;15603;7580;714;0;0.24;0;0;0;0;0;0;0
-12800;-3.3409604549407996;455825;12591;6281;571;0;0.24;0;0;0;0;0;0;0
-12799;-3.3409604549407996;454881;12372;6251;537;0;0.24;0;0;0;0;0;0;0
-12798;-3.0409604549408;457889;13292;6712;596;0;0.24;0;0;0;0;0;0;0
-12797;-3.1409604549408;455744;12934;6458;542;0;0.24;0;0;0;0;0;0;0
-12796;-3.0409604549408;457038;13350;6542;553;0;0.23;0;0;0;0;0;0;0
-12795;-1.3409604549407999;473851;19788;9648;761;0;0.23;0;0;0;0;0;0;0
-12794;-1.4409604549408;472707;19572;9377;736;0;0.23;0;0;0;0;0;0;0
-12793;-2.1409604549408;467399;17458;8103;684;0;0.23;0;0;0;0;0;0;0
-12792;-1.5409604549407998;472607;19511;9306;763;0;0.23;0;0;0;0;0;0;0
-12791;-0.8409604549407999;477960;21714;10795;818;0;0.23;2;0;0;0;0;0;0
-12790;-0.6409604549407999;479780;22516;11306;830;0;0.23;2;0;0;0;0;0;0
-12789;-2.0409604549408;470321;18395;8482;754;0;0.22;2;287.3152513244603;287.3152513244603;0;0;0;0
-12788;-1.9409604549408;471626;18743;8737;793;0;0.22;0;0;0;0;0;0;0
-12787;-2.5409604549408;465767;16477;7665;707;0;0.22;0;0;0;0;0;0;0
-12786;-1.9409604549408;472415;18674;8691;806;0;0.22;0;0;0;0;0;0;0
-12785;-0.9409604549407999;480343;22129;10628;879;0;0.22;0;0;0;0;0;0;0
-12784;-1.5409604549407998;476413;20337;9446;827;0;0.22;2;844.4215607624715;717.0908573492745;0;127.33070341319691;0;0
-12783;-1.4409604549408;476960;20741;9516;851;0;0.22;0;0;0;0;0;0;0
-12782;-1.0409604549407998;480160;22128;10207;878;0;0.22;2;2204.498919707131;2204.498919707131;0;0;0;0
-12781;-2.0409604549408;470366;18804;8399;808;0;0.22;2;48.29236009389524;46.032618086765595;0;2.2597420071296486;0;0
-12780;-0.9409604549407999;479482;22678;10367;910;0;0.22;0;0;0;0;0;0;0
-12779;-1.2409604549408;477848;21776;9794;875;0;0.22;2;5783.9401685336015;5606.634818729659;0;177.3053498039424;0;0
-12778;-1.5409604549407998;470396;20939;9023;867;0;0.22;0;0;0;0;0;0;0
-12777;-1.1409604549408;474163;22477;9521;892;0;0.22;0;0;0;0;0;0;0
-12776;-1.6409604549408;470275;20823;8624;861;0;0.22;0;0;0;0;0;0;0
-12775;-2.1409604549408;466485;19031;7721;813;0;0.21;0;0;0;0;0;0;0
-12774;-2.2409604549408;465880;18543;7337;793;0;0.21;2;1389.8285448342208;1377.2758326038472;0;12.552712230373686;0;0
-12773;-1.3409604549407999;473128;22262;8591;856;0;0.21;0;0;0;0;0;0;0
-12772;-1.0409604549407998;476267;23472;9078;858;0;0.21;0;0;0;0;0;0;0
-12771;-2.7409604549408;461082;17153;6339;714;0;0.2;0;0;0;0;0;0;0
-12770;-0.8409604549407999;479849;24491;9205;855;0;0.2;2;1071.667850154136;1027.442088437974;39.031662227907574;5.194099488254403;0;0
-12769;-0.9409604549407999;478262;24257;9023;817;0;0.2;2;2167.6710817111884;1752.2057503982394;376.0179143343331;39.4474169786156;0;0
-12768;-2.2409604549408;466530;19302;6805;744;0;0.19;0;0;0;0;0;0;0
-12767;-2.4409604549408;464919;18519;6472;740;0;0.19;0;0;0;0;0;0;0
-12766;-0.8409604549407999;480243;24540;9141;854;0;0.19;0;0;0;0;0;0;0
-12765;-1.0409604549407998;479677;24100;8844;797;0;0.18;2;2929.659247935249;2772.350978324788;0;157.30826961046128;0;0
-12764;-0.44096045494079994;481992;26069;9884;810;0;0.18;0;0;0;0;0;0;0
-12763;-1.5409604549407998;475082;22798;8053;766;0;0.17;0;0;0;0;0;0;0
-12762;-1.5409604549407998;476113;22641;8166;781;0;0.17;0;0;0;0;0;0;0
-12761;-3.4409604549408;455173;14984;5338;530;0;0.17;2;200.08105812408022;197.19367880670598;0;2.8873793173742284;0;0
-12760;-2.9409604549408;462237;16705;6019;595;0;0.16;0;0;0;0;0;0;0
-12759;-2.8409604549407996;463855;16703;6134;574;0;0.16;0;0;0;0;0;0;0
-12758;-2.6409604549408;467486;17732;6412;595;0;0.15;0;0;0;0;0;0;0
-12757;-3.5409604549408;454943;13462;5125;442;0;0.15;0;0;0;0;0;0;0
-12756;-3.1409604549408;462344;15339;5613;481;0;0.14;1;0;0;0;0;0;0
-12755;-2.4409604549408;472933;18800;6587;565;0;0.14;0;0;0;0;0;0;0
-12754;-1.5409604549407998;484206;23174;7973;633;0;0.14;1;0;0;0;0;0;0
-12753;-2.3409604549407996;476544;19845;6829;534;0;0.13;0;0;0;0;0;0;0
-12752;-2.9409604549408;469749;16973;5841;479;0;0.13;0;0;0;0;0;0;0
-12751;-2.0409604549408;482950;21248;6882;635;0;0.12;1;0;0;0;0;0;0
-12750;-1.9409604549408;485246;21785;6986;628;0;0.12;1;0;0;0;0;0;0
-12749;-3.9409604549407997;456650;12900;4632;366;0;0.12;0;0;0;0;0;0;0
-12748;-2.2409604549408;484473;20567;6479;551;0;0.11;0;0;0;0;0;0;0
-12747;-2.3409604549407996;483922;20088;6183;547;0;0.11;0;0;0;0;0;0;0
-12746;-2.5409604549408;482763;19248;5808;502;0;0.11;0;0;0;0;0;0;0
-12745;-2.4409604549408;485515;19767;5839;526;0;0.1;1;202.44992794720713;197.3;0;5.149927947207106;0;0
-12744;-1.3409604549407999;499504;25216;7372;654;0;0.1;1;406.38948266162043;394.79148987234066;0;11.597992789279756;0;0
-12743;-0.9409604549407999;504497;27052;7972;659;0;0.1;0;0;0;0;0;0;0
-12742;-1.8409604549407999;496420;23524;6666;600;0;0.09;1;110.05814402403779;108.83312448547161;0;1.225019538566179;0;0
-12741;-1.7409604549408;499094;24030;6798;617;0;0.09;0;0;0;0;0;0;0
-12740;-1.5409604549407998;502961;25080;7077;639;0;0.09;1;0;0;0;0;0;0
-12739;-1.1409604549408;509034;26998;7779;665;0;0.09;1;0;0;0;0;0;0
-12738;-1.9409604549408;500762;23473;6475;607;0;0.09;0;0;0;0;0;0;0
-12737;-0.34096045494079985;519014;30282;9410;736;0;0.09;0;0;0;0;0;0;0
-12736;-1.5409604549407998;508363;25887;7368;647;0;0.08;0;0;0;0;0;0;0
-12735;-2.7409604549408;493956;20174;5549;506;0;0.08;1;197.4;197.4;0;0;0;0
-12734;-2.1409604549408;503544;22894;6528;588;0;0.08;1;0;0;0;0;0;0
-12733;-1.9409604549408;507579;23877;6918;619;0;0.08;0;0;0;0;0;0;0
-12732;-1.2409604549408;517294;27359;8167;679;0;0.08;1;0;0;0;0;0;0
-12731;-0.9409604549407999;521496;28894;8819;706;0;0.08;0;0;0;0;0;0;0
-12730;-1.4409604549408;518120;26973;8007;679;0;0.09;1;1018.6132215858753;594.9499998688489;422.0462434076916;1.6169783093348742;0;0
-12729;-1.5409604549407998;517775;26223;7916;696;0;0.09;0;0;0;0;0;0;0
-12728;-1.3409604549407999;521756;27259;8374;721;0;0.09;0;0;0;0;0;0;0
-12727;-2.0409604549408;514786;23859;7199;645;0;0.09;0;0;0;0;0;0;0
-12726;-1.9409604549408;517552;24401;7560;654;0;0.09;0;0;0;0;0;0;0
-12725;-2.6409604549408;508214;20545;6404;557;0;0.09;0;0;0;0;0;0;0
-12724;-2.9409604549408;504482;18725;6006;510;0;0.09;1;0;0;0;0;0;0
-12723;-1.4409604549408;528125;27379;8981;734;0;0.09;0;0;0;0;0;0;0
-12722;-4.2409604549408;478835;14845;4408;226;0;0.1;0;0;0;0;0;0;0
-12721;-2.6409604549408;513078;21102;6986;665;0;0.1;0;0;0;0;0;0;0
-12720;-2.8409604549407996;510027;19607;6627;590;0;0.1;0;0;0;0;0;0;0
-12719;-1.2409604549408;534832;29098;10088;845;0;0.1;1;348.3934155240456;348.3934155240456;0;0;0;0
-12718;-1.1409604549408;536735;29777;10336;842;0;0.1;1;608.0286216555851;583.232289394298;0;24.796332261287027;0;0
-12717;-2.3409604549407996;521732;23800;7869;734;0;0.11;1;0;0;0;0;0;0
-12716;-2.5409604549408;520062;22587;7599;740;0;0.11;1;17170.164212128042;15637.240869988811;1192.9484860065584;339.97485613267537;0;0
-12715;-2.8409604549407996;500763;19774;6852;707;0;0.11;0;0;0;0;0;0;0
-12714;-3.4409604549408;490675;16372;5927;582;0;0.11;1;1189.8475681772466;1189.8475681772466;0;0;0;0
-12713;-1.5409604549407998;520162;26463;9657;910;0;0.12;1;0;0;0;0;0;0
-12712;-1.9409604549408;516115;24797;8742;889;0;0.12;0;0;0;0;0;0;0
-12711;-2.4409604549408;510514;22351;7764;854;0;0.12;1;0;0;0;0;0;0
-12710;-2.1409604549408;516037;23971;8403;912;0;0.12;1;3079.780790027845;3079.780790027845;0;0;0;0
-12709;-1.4409604549408;523021;27513;9916;1013;0;0.13;0;0;0;0;0;0;0
-12708;-2.0409604549408;516599;24850;8674;975;0;0.13;1;13764.15004252696;13222.600554668381;0;541.549487858579;0;0
-12707;-2.2409604549408;501979;23861;7806;971;0;0.13;0;0;0;0;0;0;0
-12706;-2.2409604549408;503066;23874;7811;1001;0;0.13;1;286.30503958613355;286.30503958613355;0;0;0;0
-12705;-1.8409604549407999;508027;26134;8542;1082;0;0.14;0;0;0;0;0;0;0
-12704;-2.4409604549408;501690;23040;7373;990;0;0.14;0;0;0;0;0;0;0
-12703;-2.3409604549407996;503398;23597;7536;1016;0;0.14;0;0;0;0;0;0;0
-12702;-3.2409604549408;491099;18225;5916;854;0;0.14;1;202.25563394641605;202.25563394641605;0;0;0;0
-12701;-1.9409604549408;509750;25929;8344;1111;0;0.15;0;0;0;0;0;0;0
-12700;-1.5409604549407998;514499;28083;9145;1146;0;0.15;0;0;0;0;0;0;0
-12699;-1.6409604549408;513796;27925;9042;1150;0;0.15;0;0;0;0;0;0;0
-12698;-0.44096045494079994;524512;32602;11783;1257;0;0.15;0;0;0;0;0;0;0
-12697;-0.8409604549407999;522223;31610;11082;1241;0;0.15;0;0;0;0;0;0;0
-12696;-1.5409604549407998;517409;29061;9687;1215;0;0.15;0;0;0;0;0;0;0
-12695;-1.1409604549408;521657;30741;10625;1290;0;0.16;0;0;0;0;0;0;0
-12694;-0.8409604549407999;525065;32020;11253;1313;0;0.16;2;6173.935680851903;5460.481067088827;504.041259320255;209.41335444282115;0;0
-12693;-0.8409604549407999;519613;31679;11145;1342;0;0.16;2;2559.6109114929204;2559.6109114929204;0;0;0;0
-12692;-0.7409604549407999;518919;32216;11540;1371;0;0.16;2;4396.852270111507;4382.052845664732;0;14.799424446775756;0;0
-12691;-2.0409604549408;503649;27225;8855;1245;0;0.16;0;0;0;0;0;0;0
-12690;-2.9409604549408;492775;22014;7135;1091;0;0.16;2;2492.8259832390777;2464.031548713525;0;28.794434525552905;0;0
-12689;-3.3409604549407996;483635;19225;6349;1002;0;0.16;2;992.3419433751495;992.3419433751495;0;0;0;0
-12688;-3.0409604549408;488087;20770;6867;1086;0;0.16;2;999.8923265292549;955.0195557911467;0;44.87277073810823;0;0
-12687;-2.5409604549408;494461;23994;7679;1173;0;0.16;0;0;0;0;0;0;0
-12686;-1.1409604549408;509339;31300;10516;1338;0;0.16;2;391.6999295114962;391.6999295114962;0;0;0;0
-12685;-1.4409604549408;506869;30328;9939;1299;0;0.16;0;0;0;0;0;0;0
-12684;-1.9409604549408;502723;28175;9038;1265;0;0.16;0;0;0;0;0;0;0
-12683;-2.5409604549408;496344;24851;7943;1168;0;0.16;0;0;0;0;0;0;0
-12682;-3.8409604549408;476145;16897;5883;837;0;0.17;2;0;0;0;0;0;0
-12681;-3.5409604549408;482057;18136;6158;969;0;0.17;0;0;0;0;0;0;0
-12680;-4.3409604549408005;465027;12844;5020;760;0;0.17;2;0;0;0;0;0;0
-12679;-2.5409604549408;498073;24887;7512;1184;0;0.17;0;0;0;0;0;0;0
-12678;-1.4409604549408;509812;30996;9550;1237;0;0.17;0;0;0;0;0;0;0
-12677;-2.4409604549408;500664;26168;7540;1134;0;0.17;0;0;0;0;0;0;0
-12676;-2.3409604549407996;502368;26807;7610;1135;0;0.17;0;0;0;0;0;0;0
-12675;-1.3409604549407999;512505;31918;9566;1189;0;0.17;2;0;0;0;0;0;0
-12674;-3.2409604549408;491456;23000;5999;953;0;0.18;0;0;0;0;0;0;0
-12673;-1.3409604549407999;513834;32308;9487;1147;0;0.18;0;0;0;0;0;0;0
-12672;-2.0409604549408;507995;29087;8016;1097;0;0.18;0;0;0;0;0;0;0
-12671;-0.7409604549407999;519476;34760;10844;1150;0;0.18;2;993.8102741040702;978.1499999075172;0;15.660274196552967;0;0
-12670;-2.8409604549407996;499351;25703;6696;1004;0;0.18;0;0;0;0;0;0;0
-12669;-2.0409604549408;509552;29396;8208;1097;0;0.19;0;0;0;0;0;0;0
-12668;-2.4409604549408;505824;26996;7410;1021;0;0.19;0;0;0;0;0;0;0
-12667;-1.6409604549408;514820;31591;9149;1088;0;0.19;2;5253.391008868421;5062.714166811448;136.88628952020568;53.79055253676677;0;0
-12666;-2.2409604549408;504708;28477;7969;1039;0;0.19;0;0;0;0;0;0;0
-12665;-2.2409604549408;505847;28458;8063;1018;0;0.2;0;0;0;0;0;0;0
-12664;-1.8409604549407999;510849;30744;9001;1048;0;0.2;0;0;0;0;0;0;0
-12663;-2.1409604549408;508799;29426;8487;1012;0;0.2;0;0;0;0;0;0;0
